Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
2019-07-08 14:00:00,N.Y.C.,61761,32.09,3.57,-0.67
2019-07-08 15:00:00,N.Y.C.,61761,33.47,3.79,-0.5
2019-07-08 16:00:00,N.Y.C.,61761,35.26,3.92,-0.24
2019-07-08 17:00:00,N.Y.C.,61761,36.43,4.04,-0.1
2019-07-08 18:00:00,N.Y.C.,61761,32.18,3.59,-0.73
2019-07-08 19:00:00,N.Y.C.,61761,30.56,3.34,-0.9
2019-07-08 20:00:00,N.Y.C.,61761,30.36,3.34,-0.94
2019-07-08 21:00:00,N.Y.C.,61761,28.75,3.15,-1.55
2019-07-08 22:00:00,N.Y.C.,61761,26.26,2.83,-2.02
2019-07-08 23:00:00,N.Y.C.,61761,21.2,2.4,-0.02
2019-07-09 00:00:00,N.Y.C.,61761,20.82,2.31,0.0
2019-07-09 01:00:00,N.Y.C.,61761,19.19,2.1,0.0
2019-07-09 02:00:00,N.Y.C.,61761,17.86,1.8,-0.76
2019-07-09 03:00:00,N.Y.C.,61761,16.48,1.74,0.0
2019-07-09 04:00:00,N.Y.C.,61761,15.9,1.64,-0.01
2019-07-09 05:00:00,N.Y.C.,61761,17.65,1.8,-0.5
2019-07-09 06:00:00,N.Y.C.,61761,18.95,1.79,-1.98
2019-07-09 07:00:00,N.Y.C.,61761,21.06,2.2,-1.44
2019-07-09 08:00:00,N.Y.C.,61761,22.95,2.35,-2.54
2019-07-09 09:00:00,N.Y.C.,61761,27.34,2.65,-4.64
2019-07-09 10:00:00,N.Y.C.,61761,28.34,2.89,-3.58
2019-07-09 11:00:00,N.Y.C.,61761,30.27,3.05,-3.79
2019-07-09 12:00:00,N.Y.C.,61761,31.58,3.17,-3.41
2019-07-09 13:00:00,N.Y.C.,61761,33.2,3.48,-2.74
2019-07-09 14:00:00,N.Y.C.,61761,36.94,3.72,-4.63
2019-07-09 15:00:00,N.Y.C.,61761,42.4,4.01,-7.32
2019-07-09 16:00:00,N.Y.C.,61761,41.39,4.27,-3.99
2019-07-09 17:00:00,N.Y.C.,61761,45.3,4.55,-5.74
2019-07-09 18:00:00,N.Y.C.,61761,45.3,3.96,-10.68
2019-07-09 19:00:00,N.Y.C.,61761,32.7,3.48,-2.03
2019-07-09 20:00:00,N.Y.C.,61761,31.29,3.33,-1.97
2019-07-09 21:00:00,N.Y.C.,61761,30.42,3.17,-2.46
2019-07-09 22:00:00,N.Y.C.,61761,27.92,2.78,-3.91
2019-07-09 23:00:00,N.Y.C.,61761,25.21,2.5,-2.92
2019-07-10 00:00:00,N.Y.C.,61761,22.36,2.4,-0.44
2019-07-10 01:00:00,N.Y.C.,61761,21.28,2.14,-0.98
2019-07-10 02:00:00,N.Y.C.,61761,19.02,1.96,0.0
2019-07-10 03:00:00,N.Y.C.,61761,18.44,1.81,-0.72
2019-07-10 04:00:00,N.Y.C.,61761,18.36,1.82,-0.58
2019-07-10 05:00:00,N.Y.C.,61761,19.1,1.97,-0.29
2019-07-10 06:00:00,N.Y.C.,61761,21.42,2.26,-0.97
2019-07-10 07:00:00,N.Y.C.,61761,23.52,2.41,-2.27
2019-07-10 08:00:00,N.Y.C.,61761,27.59,2.57,-4.96
2019-07-10 09:00:00,N.Y.C.,61761,29.8,2.82,-5.96
2019-07-10 10:00:00,N.Y.C.,61761,31.99,3.14,-4.83
2019-07-10 11:00:00,N.Y.C.,61761,34.91,3.31,-5.51
2019-07-10 12:00:00,N.Y.C.,61761,36.53,3.74,-3.38
2019-07-10 13:00:00,N.Y.C.,61761,40.9,4.06,-3.79
2019-07-10 14:00:00,N.Y.C.,61761,43.69,4.4,-3.21
2019-07-10 15:00:00,N.Y.C.,61761,48.32,4.83,-3.92
2019-07-10 16:00:00,N.Y.C.,61761,51.59,5.36,-2.68
2019-07-10 17:00:00,N.Y.C.,61761,53.21,5.64,-2.47
2019-07-10 18:00:00,N.Y.C.,61761,43.68,4.36,-3.28
2019-07-10 19:00:00,N.Y.C.,61761,43.14,4.0,-8.14
2019-07-10 20:00:00,N.Y.C.,61761,34.98,3.92,-1.79
2019-07-10 21:00:00,N.Y.C.,61761,34.64,3.76,-2.13
2019-07-10 22:00:00,N.Y.C.,61761,31.92,3.21,-4.21
2019-07-10 23:00:00,N.Y.C.,61761,28.44,2.98,-3.19
2019-07-11 00:00:00,N.Y.C.,61761,26.05,2.47,-2.42
2019-07-11 01:00:00,N.Y.C.,61761,21.76,2.21,0.0
2019-07-11 02:00:00,N.Y.C.,61761,20.48,2.05,0.0
2019-07-11 03:00:00,N.Y.C.,61761,19.47,1.91,-0.04
2019-07-11 04:00:00,N.Y.C.,61761,19.44,1.86,0.0
2019-07-11 05:00:00,N.Y.C.,61761,20.31,1.95,0.0
2019-07-11 06:00:00,N.Y.C.,61761,22.01,2.07,0.0
2019-07-11 07:00:00,N.Y.C.,61761,23.67,2.59,-0.01
2019-07-11 08:00:00,N.Y.C.,61761,28.79,2.96,-1.76
2019-07-11 09:00:00,N.Y.C.,61761,31.15,3.22,-1.94
2019-07-11 10:00:00,N.Y.C.,61761,32.01,3.28,-1.57
2019-07-11 11:00:00,N.Y.C.,61761,34.19,3.54,-1.4
2019-07-11 12:00:00,N.Y.C.,61761,36.72,3.79,-1.3
2019-07-11 13:00:00,N.Y.C.,61761,41.52,4.16,-3.49
2019-07-11 14:00:00,N.Y.C.,61761,43.44,4.25,-4.61
2019-07-11 15:00:00,N.Y.C.,61761,45.04,4.85,-3.49
2019-07-11 16:00:00,N.Y.C.,61761,48.3,5.3,-3.12
2019-07-11 17:00:00,N.Y.C.,61761,47.89,5.39,-2.82
2019-07-11 18:00:00,N.Y.C.,61761,42.01,4.45,-3.82
2019-07-11 19:00:00,N.Y.C.,61761,39.28,3.95,-4.27
2019-07-11 20:00:00,N.Y.C.,61761,35.22,3.75,-1.91
2019-07-11 21:00:00,N.Y.C.,61761,34.15,3.62,-2.51
2019-07-11 22:00:00,N.Y.C.,61761,29.85,3.08,-3.03
2019-07-11 23:00:00,N.Y.C.,61761,27.26,2.75,-2.13
2019-07-12 00:00:00,N.Y.C.,61761,27.22,2.69,-2.33
2019-07-12 01:00:00,N.Y.C.,61761,22.69,2.39,0.0
2019-07-12 02:00:00,N.Y.C.,61761,21.5,2.22,-0.29
2019-07-12 03:00:00,N.Y.C.,61761,21.53,2.16,-0.93
2019-07-12 04:00:00,N.Y.C.,61761,20.72,2.12,-0.17
2019-07-12 05:00:00,N.Y.C.,61761,21.26,2.17,-0.17
2019-07-12 06:00:00,N.Y.C.,61761,23.25,2.42,0.0
2019-07-12 07:00:00,N.Y.C.,61761,24.74,2.83,-0.28
2019-07-12 08:00:00,N.Y.C.,61761,27.75,3.19,-0.22
2019-07-12 09:00:00,N.Y.C.,61761,30.61,3.4,-1.49
2019-07-12 10:00:00,N.Y.C.,61761,33.05,3.7,-1.32
2019-07-12 11:00:00,N.Y.C.,61761,35.1,3.97,-1.75
2019-07-12 12:00:00,N.Y.C.,61761,36.39,4.33,-0.22
2019-07-12 13:00:00,N.Y.C.,61761,43.56,4.52,-5.33
2019-07-12 14:00:00,N.Y.C.,61761,48.63,4.78,-9.71
2019-07-12 15:00:00,N.Y.C.,61761,51.35,4.89,-11.29
2019-07-12 16:00:00,N.Y.C.,61761,51.35,5.04,-9.78
2019-07-12 17:00:00,N.Y.C.,61761,45.0,4.92,-4.64
2019-07-12 18:00:00,N.Y.C.,61761,39.98,4.16,-7.51
2019-07-12 19:00:00,N.Y.C.,61761,37.09,4.07,-4.79
2019-07-12 20:00:00,N.Y.C.,61761,33.57,3.72,-3.82
2019-07-12 21:00:00,N.Y.C.,61761,33.11,3.44,-5.3
2019-07-12 22:00:00,N.Y.C.,61761,29.98,2.86,-6.82
2019-07-12 23:00:00,N.Y.C.,61761,26.88,2.46,-6.6
2019-07-13 00:00:00,N.Y.C.,61761,24.27,2.22,-4.26
2019-07-13 01:00:00,N.Y.C.,61761,22.38,1.78,-5.49
2019-07-13 02:00:00,N.Y.C.,61761,21.32,1.66,-5.0
2019-07-13 03:00:00,N.Y.C.,61761,20.39,1.48,-5.17
2019-07-13 04:00:00,N.Y.C.,61761,19.9,1.46,-4.89
2019-07-13 05:00:00,N.Y.C.,61761,19.12,1.47,-3.7
2019-07-13 06:00:00,N.Y.C.,61761,19.87,1.42,-5.06
2019-07-13 07:00:00,N.Y.C.,61761,20.73,1.59,-5.8
2019-07-13 08:00:00,N.Y.C.,61761,23.67,1.98,-5.59
2019-07-13 09:00:00,N.Y.C.,61761,25.84,2.23,-6.02
2019-07-13 10:00:00,N.Y.C.,61761,30.23,2.4,-8.95
2019-07-13 11:00:00,N.Y.C.,61761,31.61,2.64,-7.98
2019-07-13 12:00:00,N.Y.C.,61761,33.43,2.75,-8.82
2019-07-13 13:00:00,N.Y.C.,61761,35.08,2.8,-9.7
2019-07-13 14:00:00,N.Y.C.,61761,36.54,3.06,-8.99
2019-07-13 15:00:00,N.Y.C.,61761,38.29,3.24,-8.72
2019-07-13 16:00:00,N.Y.C.,61761,39.97,3.57,-7.86
2019-07-13 17:00:00,N.Y.C.,61761,41.99,3.65,-9.1
2019-07-13 18:00:00,N.Y.C.,61761,36.62,3.55,-4.85
2019-07-13 19:00:00,N.Y.C.,61761,35.05,3.16,-7.38
2019-07-13 20:00:00,N.Y.C.,61761,35.0,2.79,-10.46
2019-07-13 21:00:00,N.Y.C.,61761,33.37,2.74,-9.75
2019-07-13 22:00:00,N.Y.C.,61761,32.11,2.13,-14.17
2019-07-13 23:00:00,N.Y.C.,61761,28.8,2.33,-8.91
2019-07-14 00:00:00,N.Y.C.,61761,24.74,1.93,-8.17
2019-07-14 01:00:00,N.Y.C.,61761,22.81,1.63,-8.73
2019-07-14 02:00:00,N.Y.C.,61761,21.58,1.38,-9.12
2019-07-14 03:00:00,N.Y.C.,61761,20.88,1.34,-8.56
2019-07-14 04:00:00,N.Y.C.,61761,20.07,1.32,-7.7
2019-07-14 05:00:00,N.Y.C.,61761,19.44,1.23,-7.73
2019-07-14 06:00:00,N.Y.C.,61761,19.39,1.29,-6.96
2019-07-14 07:00:00,N.Y.C.,61761,19.99,1.49,-6.56
2019-07-14 08:00:00,N.Y.C.,61761,22.48,2.01,-4.98
2019-07-14 09:00:00,N.Y.C.,61761,25.05,2.12,-6.59
2019-07-14 10:00:00,N.Y.C.,61761,28.42,2.28,-9.47
2019-07-14 11:00:00,N.Y.C.,61761,30.09,2.46,-9.69
2019-07-14 12:00:00,N.Y.C.,61761,31.84,2.58,-10.54
2019-07-14 13:00:00,N.Y.C.,61761,33.54,2.59,-12.01
2019-07-14 14:00:00,N.Y.C.,61761,35.82,2.77,-12.97
2019-07-14 15:00:00,N.Y.C.,61761,37.5,3.07,-11.69
2019-07-14 16:00:00,N.Y.C.,61761,41.29,3.42,-12.33
2019-07-14 17:00:00,N.Y.C.,61761,37.8,3.64,-7.15
2019-07-14 18:00:00,N.Y.C.,61761,36.0,3.82,-3.83
2019-07-14 19:00:00,N.Y.C.,61761,32.56,3.49,-3.98
2019-07-14 20:00:00,N.Y.C.,61761,32.16,3.37,-5.04
2019-07-14 21:00:00,N.Y.C.,61761,31.09,3.18,-5.5
2019-07-14 22:00:00,N.Y.C.,61761,27.17,2.84,-4.59
2019-07-14 23:00:00,N.Y.C.,61761,26.17,2.19,-7.12
2019-07-15 00:00:00,N.Y.C.,61761,22.76,2.17,-2.38
2019-07-15 01:00:00,N.Y.C.,61761,20.86,1.96,-2.58
2019-07-15 02:00:00,N.Y.C.,61761,20.36,1.66,-3.61
2019-07-15 03:00:00,N.Y.C.,61761,19.18,1.55,-3.19
2019-07-15 04:00:00,N.Y.C.,61761,18.78,1.6,-2.09
2019-07-15 05:00:00,N.Y.C.,61761,19.62,1.61,-2.43
2019-07-15 06:00:00,N.Y.C.,61761,20.85,2.17,-0.01
2019-07-15 07:00:00,N.Y.C.,61761,22.65,2.56,-0.41
2019-07-15 08:00:00,N.Y.C.,61761,24.45,2.81,-0.16
2019-07-15 09:00:00,N.Y.C.,61761,28.87,2.93,-3.41
2019-07-15 10:00:00,N.Y.C.,61761,31.17,3.16,-3.49
2019-07-15 11:00:00,N.Y.C.,61761,32.4,3.42,-2.85
2019-07-15 12:00:00,N.Y.C.,61761,33.98,3.61,-2.14
2019-07-15 13:00:00,N.Y.C.,61761,35.21,4.02,-0.48
2019-07-15 14:00:00,N.Y.C.,61761,35.91,4.09,-0.39
2019-07-15 15:00:00,N.Y.C.,61761,38.98,4.38,-0.4
2019-07-15 16:00:00,N.Y.C.,61761,41.1,4.63,0.0
2019-07-15 17:00:00,N.Y.C.,61761,42.74,4.82,-0.01
2019-07-15 18:00:00,N.Y.C.,61761,37.81,4.25,-0.83
2019-07-15 19:00:00,N.Y.C.,61761,34.62,3.88,-0.91
2019-07-15 20:00:00,N.Y.C.,61761,33.21,3.69,-1.14
2019-07-15 21:00:00,N.Y.C.,61761,32.56,3.56,-1.38
2019-07-15 22:00:00,N.Y.C.,61761,28.88,3.29,-2.08
2019-07-15 23:00:00,N.Y.C.,61761,26.07,2.87,-1.79
2019-07-16 00:00:00,N.Y.C.,61761,26.23,2.33,-4.81
2019-07-16 01:00:00,N.Y.C.,61761,22.36,2.01,-3.69
2019-07-16 02:00:00,N.Y.C.,61761,21.22,1.81,-3.9
2019-07-16 03:00:00,N.Y.C.,61761,20.14,1.64,-3.68
2019-07-16 04:00:00,N.Y.C.,61761,19.96,1.65,-3.45
2019-07-16 05:00:00,N.Y.C.,61761,20.86,1.68,-3.79
2019-07-16 06:00:00,N.Y.C.,61761,21.36,2.26,-1.03
2019-07-16 07:00:00,N.Y.C.,61761,23.32,2.64,-1.1
2019-07-16 08:00:00,N.Y.C.,61761,26.64,2.81,-2.73
2019-07-16 09:00:00,N.Y.C.,61761,32.24,3.0,-6.55
2019-07-16 10:00:00,N.Y.C.,61761,33.56,3.33,-4.59
2019-07-16 11:00:00,N.Y.C.,61761,34.68,3.62,-3.19
2019-07-16 12:00:00,N.Y.C.,61761,38.83,3.92,-5.4
2019-07-16 13:00:00,N.Y.C.,61761,43.7,4.31,-6.73
2019-07-16 14:00:00,N.Y.C.,61761,45.7,4.76,-5.43
2019-07-16 15:00:00,N.Y.C.,61761,47.24,5.15,-4.24
2019-07-16 16:00:00,N.Y.C.,61761,48.37,5.38,-2.83
2019-07-16 17:00:00,N.Y.C.,61761,52.0,5.5,-5.7
2019-07-16 18:00:00,N.Y.C.,61761,45.3,4.75,-4.81
2019-07-16 19:00:00,N.Y.C.,61761,42.2,4.2,-5.92
2019-07-16 20:00:00,N.Y.C.,61761,38.79,4.14,-4.22
2019-07-16 21:00:00,N.Y.C.,61761,37.92,4.11,-4.66
2019-07-16 22:00:00,N.Y.C.,61761,32.66,3.56,-4.17
2019-07-16 23:00:00,N.Y.C.,61761,30.89,2.71,-8.42
2019-07-17 00:00:00,N.Y.C.,61761,32.64,2.61,-10.08
2019-07-17 01:00:00,N.Y.C.,61761,26.5,2.4,-5.53
2019-07-17 02:00:00,N.Y.C.,61761,25.4,2.29,-5.24
2019-07-17 03:00:00,N.Y.C.,61761,24.84,2.05,-6.23
2019-07-17 04:00:00,N.Y.C.,61761,21.87,2.14,-2.45
2019-07-17 05:00:00,N.Y.C.,61761,22.96,2.27,-2.23
2019-07-17 06:00:00,N.Y.C.,61761,26.23,2.85,-2.1
2019-07-17 07:00:00,N.Y.C.,61761,28.43,2.94,-4.2
2019-07-17 08:00:00,N.Y.C.,61761,31.39,3.39,-3.59
2019-07-17 09:00:00,N.Y.C.,61761,33.0,3.63,-3.48
2019-07-17 10:00:00,N.Y.C.,61761,35.0,3.86,-3.34
2019-07-17 11:00:00,N.Y.C.,61761,39.33,4.13,-5.72
2019-07-17 12:00:00,N.Y.C.,61761,41.11,4.67,-3.77
2019-07-17 13:00:00,N.Y.C.,61761,48.0,4.76,-10.61
2019-07-17 14:00:00,N.Y.C.,61761,55.0,4.6,-19.71
2019-07-17 15:00:00,N.Y.C.,61761,53.54,4.68,-17.68
2019-07-17 16:00:00,N.Y.C.,61761,57.0,4.85,-19.39
2019-07-17 17:00:00,N.Y.C.,61761,58.0,4.88,-20.11
2019-07-17 18:00:00,N.Y.C.,61761,45.86,4.36,-12.45
2019-07-17 19:00:00,N.Y.C.,61761,42.68,4.29,-9.76
2019-07-17 20:00:00,N.Y.C.,61761,43.0,4.32,-9.68
2019-07-17 21:00:00,N.Y.C.,61761,38.33,4.2,-5.34
2019-07-17 22:00:00,N.Y.C.,61761,37.0,3.57,-7.89
2019-07-17 23:00:00,N.Y.C.,61761,31.75,3.11,-5.9
2019-07-18 00:00:00,N.Y.C.,61761,28.83,2.63,-5.8
2019-07-18 01:00:00,N.Y.C.,61761,25.9,2.37,-5.04
2019-07-18 02:00:00,N.Y.C.,61761,24.8,2.1,-6.02
2019-07-18 03:00:00,N.Y.C.,61761,23.85,2.1,-5.05
2019-07-18 04:00:00,N.Y.C.,61761,20.72,2.08,-1.9
2019-07-18 05:00:00,N.Y.C.,61761,21.77,2.24,-1.29
2019-07-18 06:00:00,N.Y.C.,61761,26.31,2.71,-2.9
2019-07-18 07:00:00,N.Y.C.,61761,27.31,2.95,-2.46
2019-07-18 08:00:00,N.Y.C.,61761,30.42,3.12,-3.81
2019-07-18 09:00:00,N.Y.C.,61761,31.5,3.38,-2.11
2019-07-18 10:00:00,N.Y.C.,61761,33.0,3.7,-1.67
2019-07-18 11:00:00,N.Y.C.,61761,35.29,3.93,-1.09
2019-07-18 12:00:00,N.Y.C.,61761,39.91,4.07,-4.02
2019-07-18 13:00:00,N.Y.C.,61761,48.14,4.27,-9.73
2019-07-18 14:00:00,N.Y.C.,61761,50.0,4.71,-10.38
2019-07-18 15:00:00,N.Y.C.,61761,51.76,4.81,-10.23
2019-07-18 16:00:00,N.Y.C.,61761,48.21,5.33,-3.11
2019-07-18 17:00:00,N.Y.C.,61761,47.09,5.04,-3.31
2019-07-18 18:00:00,N.Y.C.,61761,42.5,4.42,-4.59
2019-07-18 19:00:00,N.Y.C.,61761,40.3,3.94,-5.62
2019-07-18 20:00:00,N.Y.C.,61761,38.47,3.76,-4.59
2019-07-18 21:00:00,N.Y.C.,61761,33.88,3.48,-2.99
2019-07-18 22:00:00,N.Y.C.,61761,30.08,3.13,-2.67
2019-07-18 23:00:00,N.Y.C.,61761,27.52,2.94,-2.16
2019-07-19 00:00:00,N.Y.C.,61761,28.33,2.84,-3.29
2019-07-19 01:00:00,N.Y.C.,61761,22.94,2.51,-0.71
2019-07-19 02:00:00,N.Y.C.,61761,21.75,2.18,-2.51
2019-07-19 03:00:00,N.Y.C.,61761,20.8,2.09,-2.09
2019-07-19 04:00:00,N.Y.C.,61761,20.24,2.06,-1.71
2019-07-19 05:00:00,N.Y.C.,61761,21.35,2.25,-1.07
2019-07-19 06:00:00,N.Y.C.,61761,23.24,2.51,-0.93
2019-07-19 07:00:00,N.Y.C.,61761,26.06,3.03,-1.2
2019-07-19 08:00:00,N.Y.C.,61761,32.21,3.32,-4.7
2019-07-19 09:00:00,N.Y.C.,61761,34.02,3.44,-4.52
2019-07-19 10:00:00,N.Y.C.,61761,35.57,3.93,-1.65
2019-07-19 11:00:00,N.Y.C.,61761,49.01,4.27,-11.9
2019-07-19 12:00:00,N.Y.C.,61761,44.85,4.6,-4.27
2019-07-19 13:00:00,N.Y.C.,61761,50.2,4.78,-4.57
2019-07-19 14:00:00,N.Y.C.,61761,56.91,5.69,-5.37
2019-07-19 15:00:00,N.Y.C.,61761,70.0,6.57,-13.62
2019-07-19 16:00:00,N.Y.C.,61761,74.31,7.16,-13.71
2019-07-19 17:00:00,N.Y.C.,61761,71.11,7.08,-11.19
2019-07-19 18:00:00,N.Y.C.,61761,66.98,6.1,-13.24
2019-07-19 19:00:00,N.Y.C.,61761,50.0,5.03,-5.98
2019-07-19 20:00:00,N.Y.C.,61761,44.06,4.67,-3.7
2019-07-19 21:00:00,N.Y.C.,61761,42.0,4.42,-4.85
2019-07-19 22:00:00,N.Y.C.,61761,38.72,3.89,-6.86
2019-07-19 23:00:00,N.Y.C.,61761,34.47,3.34,-6.01
2019-07-20 00:00:00,N.Y.C.,61761,34.72,3.03,-9.44
2019-07-20 01:00:00,N.Y.C.,61761,29.4,2.49,-8.07
2019-07-20 02:00:00,N.Y.C.,61761,24.97,2.31,-4.92
2019-07-20 03:00:00,N.Y.C.,61761,24.13,2.21,-4.68
2019-07-20 04:00:00,N.Y.C.,61761,23.3,2.22,-3.62
2019-07-20 05:00:00,N.Y.C.,61761,23.43,2.11,-4.41
2019-07-20 06:00:00,N.Y.C.,61761,24.23,2.31,-3.7
2019-07-20 07:00:00,N.Y.C.,61761,24.73,2.7,-1.91
2019-07-20 08:00:00,N.Y.C.,61761,30.3,3.32,-2.37
2019-07-20 09:00:00,N.Y.C.,61761,33.44,3.58,-2.1
2019-07-20 10:00:00,N.Y.C.,61761,43.5,3.95,-8.67
2019-07-20 11:00:00,N.Y.C.,61761,42.97,4.23,-4.61
2019-07-20 12:00:00,N.Y.C.,61761,45.63,4.58,-3.19
2019-07-20 13:00:00,N.Y.C.,61761,49.5,5.06,-2.58
2019-07-20 14:00:00,N.Y.C.,61761,55.21,6.16,-1.6
2019-07-20 15:00:00,N.Y.C.,61761,61.75,7.25,-1.17
2019-07-20 16:00:00,N.Y.C.,61761,71.63,7.57,-8.39
2019-07-20 17:00:00,N.Y.C.,61761,75.0,7.47,-12.58
2019-07-20 18:00:00,N.Y.C.,61761,56.5,6.43,-3.45
2019-07-20 19:00:00,N.Y.C.,61761,47.0,5.06,-3.64
2019-07-20 20:00:00,N.Y.C.,61761,48.0,4.46,-9.25
2019-07-20 21:00:00,N.Y.C.,61761,43.86,4.22,-7.89
2019-07-20 22:00:00,N.Y.C.,61761,41.1,3.81,-9.48
2019-07-20 23:00:00,N.Y.C.,61761,38.3,3.05,-12.46
2019-07-21 00:00:00,N.Y.C.,61761,35.25,2.72,-12.95
2019-07-21 01:00:00,N.Y.C.,61761,35.0,2.37,-14.92
2019-07-21 02:00:00,N.Y.C.,61761,29.03,2.25,-9.64
2019-07-21 03:00:00,N.Y.C.,61761,27.8,2.14,-9.08
2019-07-21 04:00:00,N.Y.C.,61761,24.06,2.15,-5.27
2019-07-21 05:00:00,N.Y.C.,61761,23.56,2.1,-5.15
2019-07-21 06:00:00,N.Y.C.,61761,23.64,2.12,-4.68
2019-07-21 07:00:00,N.Y.C.,61761,24.26,2.4,-3.83
2019-07-21 08:00:00,N.Y.C.,61761,29.2,3.18,-3.0
2019-07-21 09:00:00,N.Y.C.,61761,32.48,3.58,-2.34
2019-07-21 10:00:00,N.Y.C.,61761,37.74,3.97,-4.76
2019-07-21 11:00:00,N.Y.C.,61761,39.74,4.14,-3.7
2019-07-21 12:00:00,N.Y.C.,61761,43.63,3.85,-8.75
2019-07-21 13:00:00,N.Y.C.,61761,47.76,3.79,-12.9
2019-07-21 14:00:00,N.Y.C.,61761,53.33,4.38,-17.23
2019-07-21 15:00:00,N.Y.C.,61761,71.0,4.71,-32.14
2019-07-21 16:00:00,N.Y.C.,61761,84.5,5.2,-42.4
2019-07-21 17:00:00,N.Y.C.,61761,89.0,5.19,-47.01
2019-07-21 18:00:00,N.Y.C.,61761,63.0,5.1,-21.7
2019-07-21 19:00:00,N.Y.C.,61761,50.0,4.48,-14.19
2019-07-21 20:00:00,N.Y.C.,61761,52.0,4.23,-18.2
2019-07-21 21:00:00,N.Y.C.,61761,42.0,4.16,-8.57
2019-07-21 22:00:00,N.Y.C.,61761,39.81,3.56,-10.49
2019-07-21 23:00:00,N.Y.C.,61761,37.32,2.83,-14.28
2019-07-22 00:00:00,N.Y.C.,61761,31.26,2.32,-10.71
2019-07-22 01:00:00,N.Y.C.,61761,27.61,2.0,-10.0
2019-07-22 02:00:00,N.Y.C.,61761,23.47,1.97,-5.75
2019-07-22 03:00:00,N.Y.C.,61761,22.6,1.99,-4.71
2019-07-22 04:00:00,N.Y.C.,61761,21.32,1.97,-3.47
2019-07-22 05:00:00,N.Y.C.,61761,23.06,1.96,-5.17
2019-07-22 06:00:00,N.Y.C.,61761,24.96,2.27,-4.79
2019-07-22 07:00:00,N.Y.C.,61761,30.32,2.8,-6.59
2019-07-22 08:00:00,N.Y.C.,61761,31.28,3.19,-3.91
2019-07-22 09:00:00,N.Y.C.,61761,33.05,3.62,-2.59
2019-07-22 10:00:00,N.Y.C.,61761,33.57,3.71,-1.53
2019-07-22 11:00:00,N.Y.C.,61761,34.47,3.92,-0.83
2019-07-22 12:00:00,N.Y.C.,61761,46.76,4.27,-11.36
2019-07-22 13:00:00,N.Y.C.,61761,41.13,4.33,-5.89
2019-07-22 14:00:00,N.Y.C.,61761,43.23,4.87,-5.27
2019-07-22 15:00:00,N.Y.C.,61761,43.94,4.62,-8.1
2019-07-22 16:00:00,N.Y.C.,61761,45.0,4.62,-9.14
2019-07-22 17:00:00,N.Y.C.,61761,46.04,4.22,-13.54
2019-07-22 18:00:00,N.Y.C.,61761,39.44,3.93,-8.76
2019-07-22 19:00:00,N.Y.C.,61761,38.29,3.64,-9.7
2019-07-22 20:00:00,N.Y.C.,61761,43.94,3.59,-15.42
2019-07-22 21:00:00,N.Y.C.,61761,36.23,3.42,-9.07
2019-07-22 22:00:00,N.Y.C.,61761,32.4,2.82,-9.56
2019-07-22 23:00:00,N.Y.C.,61761,28.61,2.5,-7.13
2019-07-23 00:00:00,N.Y.C.,61761,23.22,2.57,-0.54
2019-07-23 01:00:00,N.Y.C.,61761,20.96,2.23,-0.85
2019-07-23 02:00:00,N.Y.C.,61761,19.65,2.03,-1.39
2019-07-23 03:00:00,N.Y.C.,61761,18.5,2.01,-0.14
2019-07-23 04:00:00,N.Y.C.,61761,17.78,1.88,0.0
2019-07-23 05:00:00,N.Y.C.,61761,19.66,2.11,0.0
2019-07-23 06:00:00,N.Y.C.,61761,20.97,2.3,-0.01
2019-07-23 07:00:00,N.Y.C.,61761,22.92,2.6,-0.35
2019-07-23 08:00:00,N.Y.C.,61761,24.78,2.75,-0.75
2019-07-23 09:00:00,N.Y.C.,61761,28.18,2.89,-2.7
2019-07-23 10:00:00,N.Y.C.,61761,30.17,3.12,-3.06
2019-07-23 11:00:00,N.Y.C.,61761,31.21,3.26,-3.02
2019-07-23 12:00:00,N.Y.C.,61761,31.79,3.45,-2.24
2019-07-23 13:00:00,N.Y.C.,61761,32.71,3.67,-1.82
2019-07-23 14:00:00,N.Y.C.,61761,33.92,3.72,-2.82
2019-07-23 15:00:00,N.Y.C.,61761,35.06,3.84,-3.19
2019-07-23 16:00:00,N.Y.C.,61761,34.83,3.9,-2.28
2019-07-23 17:00:00,N.Y.C.,61761,34.66,3.77,-2.57
2019-07-23 18:00:00,N.Y.C.,61761,32.53,3.55,-2.68
2019-07-23 19:00:00,N.Y.C.,61761,30.43,3.41,-1.34
2019-07-23 20:00:00,N.Y.C.,61761,29.72,3.23,-1.48
2019-07-23 21:00:00,N.Y.C.,61761,28.73,3.08,-2.71
2019-07-23 22:00:00,N.Y.C.,61761,26.1,2.81,-3.1
2019-07-23 23:00:00,N.Y.C.,61761,24.94,2.46,-3.57
2019-07-24 00:00:00,N.Y.C.,61761,20.39,1.83,-2.99
2019-07-24 01:00:00,N.Y.C.,61761,18.35,1.72,-1.75
2019-07-24 02:00:00,N.Y.C.,61761,15.59,1.6,-0.07
2019-07-24 03:00:00,N.Y.C.,61761,15.16,1.48,-0.21
2019-07-24 04:00:00,N.Y.C.,61761,15.13,1.49,0.0
2019-07-24 05:00:00,N.Y.C.,61761,15.46,1.58,-0.02
2019-07-24 06:00:00,N.Y.C.,61761,18.73,2.03,-0.01
